NOTE  |Author: AnubiS
NOTE  |Attack: DragLoons
NOTE  |*** Support TH12, TH13, TH14, TH15
NOTE  |CC : 1 Rage 1 Freeze and Balloons
NOTE  |Siege : Stone Slammers
NOTE  |Script work on "EXTERNAL EDGES"
      |                                              				                                                                     			  |
      |------------------------------------------------------------DragLoons Start--------------------------------------------------------------------|
      |  																																			  |
      |_TROOPNAME_|__FLEXIBLE_|____TH06___|____TH07___|____TH08___|____TH09___|____TH10___|____TH11___|____TH12___|____TH13___|____TH14___|____TH15___|
TRAIN |EDrag      |0          |0          |0          |0          |0          |0          |2          |2          |2          |2          |2          |
TRAIN |Ball       |1          |0          |0          |0          |0          |0          |12         |12         |12         |12         |16         |
TRAIN |Drag       |0          |0          |0          |0          |0          |0          |7          |8          |9          |9          |9          |
      |                                                                                                                       						  |
TRAIN |BtSpell    |0          |0          |0          |0          |0          |0          |5          |5          |5          |5          |5          |
TRAIN |RSpell     |0          |0          |0          |0          |0          |0          |3          |3          |3          |3          |3          |
      |                                                                                                                                  			  |
TRAIN |StoneS     |0          |0          |0          |0          |0          |0          |3          |3          |3          |3          |3          |
      |                                                                                                                                  			  |
      |_TROOPNAME_|___________|____TH06___|____TH07___|____TH08___|____TH09___|____TH10___|____TH11___|____TH12___|____TH13___|____TH14___|____TH15___|
TRAIN |King       |0          |0          |0          |0          |0          |0          |1          |1          |1          |1          |1          |
TRAIN |Queen      |0          |0          |0          |0          |0          |0          |1          |1          |1          |1          |1          |
TRAIN |Warden     |0          |0          |0          |0          |0          |0          |316        |316        |316        |316        |316        |
TRAIN |Champion   |0          |0          |0          |0          |0          |0          |1          |1          |1          |1          |1          |
      |                                                                                                                                  			  |
      |_TROOPNAME_|___________|____TH06___|____TH07___|____TH08___|____TH09___|____TH10___|____TH11___|____TH12___|____TH13___|____TH14___|____TH15___|	  
WMODE |0	      |0          |0          |0          |0          |0          |0          |1          |1          |1          |1  	      |1       	  |
      |                                                                                                                                  			  |
      |___________|___________|____TH06___|____TH07___|____TH08___|____TH09___|____TH10___|____TH11___|____TH12___|____TH13___|____TH14___|____TH15___|
REDLN |0          |0          |0          |0          |0          |0          |0          |4          |4          |4          |4          |4          |
DRPLN |0          |0          |0          |0          |0          |0          |0          |0          |0          |0          |0          |0          |
      |                                                                                                                     					      |
      |___________|___________|____TH06___|____TH07___|____TH08___|____TH09___|____TH10___|____TH11___|____TH12___|____TH13___|____TH14___|____TH15___|
CCREQ |           |           |           |           |           |           |           |           |           |           |           |           |
CCSPL |RSpell	  |           |           |           |           |           |           |           |1          |1          |1          |1          |
CCSPL |FSpell     |           |           |           |           |           |           |           |0          |0          |1          |1          |
      |                                                                                                                                 			  |
      |EXTR. GOLD |EXTR.ELIXIR|EXTR. DARK |DEPO. GOLD |DEPO.ELIXIR|DEPO. DARK |TOWNHALL   |FORCED SIDE|___________|___________|___________|___________|
SIDE  |0          |0          |0          |0          |0          |0          |20         |           |           |           |           |           |
      |EAGLE      |INFERNO    |XBOW       |WIZTOWER   |MORTAR     |AIRDEFENSE |GEMBOX     |GEMBOX     |           |           |           |           |
SIDEB |9          |5          |0          |0          |0          |0          |0          |           |           |           |           |           |
      |                                                                                                                     						  |
      |VECTOR_____|SIDE_______|DROP_POINTS|ADDTILES___|VERSUS_____|RANDOMX_PX_|RANDOMY_PX_|BUILDING___|___________|___________|___________|___________|
MAKE  |Q          |FRONT-LEFT |10         |0          |EXT-INT    |0          |0          |           |           |           |           |           |
MAKE  |R          |FRONT-RIGHT|10         |0          |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |M          |LEFT-BACK  |10         |0          |EXT-INT    |0          |0          |  		  |           |           |           |           |
MAKE  |N          |RIGHT-BACK |10         |0          |EXT-INT    |0          |0          |    		  |           |           |           |           |
MAKE  |S          |FRONT-LEFT |10         |-7         |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |T          |FRONT-RIGHT|10         |-7         |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |C          |FRONT-LEFT |10         |-9         |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |D          |FRONT-RIGHT|10         |-9         |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |E          |FRONT-LEFT |10         |-16        |INT-EXT    |1          |1          |           |           |           |           |           |
MAKE  |V          |LEFT-BACK  |10         |0          |INT-EXT    |0          |0          |           |           |           |           |           |
MAKE  |G          |BACK-LEFT  |1          |0          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |L          |BACK-RIGHT |1          |0          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |U          |LEFT-BACK  |1          |0          |IGNORE     |0          |0          |INFERNO    |           |           |           |           |
MAKE  |Z          |LEFT-BACK  |1          |0          |IGNORE     |0          |0          |EAGLE      |           |           |           |           |
MAKE  |P          |LEFT-BACK  |1          |0          |IGNORE     |0          |0          |TOWNHALL   |           |           |           |           |
      |                                                                                                                     						  |
      |VECTOR_____|INDEX______|QTY_X_VECT_|TROOPNAME__|DELAY_DROP_|DELAYCHANGE|SLEEPAFTER_|___________|___________|___________|___________|___________|
DROP  |Q          |3          |1          |Ball       |0          |27-50      |350-700    |           |           |           |           |           |
DROP  |R          |8          |1          |Ball       |0          |27-50      |1050-1090  |           |           |           |           |           |
DROP  |Q          |3          |1          |EDrag      |55-70      |27-50      |350-700    |           |           |           |           |           |
DROP  |R          |8          |1          |EDrag      |55-70      |27-50      |150-250    |           |           |           |           |           |
WAIT  |8500-9500  |           |           |           |           |           |           |           |           |           |           |           |
DROP  |Q          |5,8,7,9    |4          |Drag       |70-95      |160-190    |0          |           |           |           |           |           |
DROP  |R          |1,2,3,5    |4          |Drag       |60-82      |137-150    |150-170    |           |           |           |           |           |
DROP  |R          |1	      |1          |Drag       |70-95      |160-190    |150-170    |           |           |           |           |           |
DROP  |R          |1          |1          |Castle     |0          |50-70      |150-170    |           |           |           |           |           |
DROP  |R          |1          |1          |WallW      |0          |50-70      |150-170    |           |           |           |           |           |
DROP  |R          |1          |1          |StoneS     |0          |50-70      |350-470    |           |           |           |           |           |
DROP  |Q          |4,5,7,8,10 |5          |Ball       |50-70      |127-150    |0          |           |           |           |           |           |
DROP  |R          |1,2,3,5,6  |5          |Ball       |50-70      |127-150    |150-170    |           |           |           |           |           |
DROP  |R          |4,1        |2          |Ball       |50-70      |127-150    |150-170    |           |           |           |           |           |
DROP  |Q          |9,6        |2          |Ball       |50-70      |127-150    |150-170    |           |           |           |           |           |
